timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
6.02508,-0.5056,-2.3954,-0.6378,-0.0005,-0.4063,-20.3162
6.05008,-0.6121,-4.262,-0.6586,-0.0869,-0.5654,-28.2712
6.07515,-0.6961,-3.3477,-0.7015,-0.18,-0.3853,-19.2657
6.10008,-0.8399,-5.7694,-0.7642,-0.2623,-0.3499,-17.4951
6.12513,-0.939,-3.9573,-0.8433,-0.3313,0.0033,0.1638
6.15008,-1.0878,-5.9632,-0.9348,-0.3835,0.4103,20.5139
6.17508,-1.184,-3.8476,0.9697,-0.3999,0.9346,46.729
6.20009,-1.3013,-4.6918,0.8726,-0.407,0.9779,48.8952
6.22513,-1.3563,-2.1954,0.7802,-0.3871,0.9607,48.0342
6.25008,-1.4019,-1.8299,0.7007,-0.3329,0.8679,43.3964
6.27508,-1.4098,-0.3141,0.6394,-0.2567,0.847,42.3488
6.30008,-1.3892,0.8247,0.6023,1.0,0.4366,21.8276
6.32516,-1.3563,1.3113,0.5912,-0.0465,0.7911,39.5561
6.35008,-1.2851,2.856,0.608,0.0706,0.9522,47.611
6.37508,-1.2159,2.7681,0.6506,-1.0,0.7436,37.1797
6.40039,-1.0789,5.4123,0.7151,0.27,0.7688,38.4397
6.42511,-0.9798,4.0108,0.7968,0.3421,0.3756,18.7822
6.45013,-0.831,5.9436,0.8922,0.3999,0.1392,6.9599
6.47513,-0.7319,3.9662,0.9971,0.4392,-0.19,-9.5002
6.50008,-0.5846,5.9037,-0.8987,0.4367,-0.1271,-6.3552
6.52508,-0.4923,3.6913,-0.8018,0.406,-0.1958,-9.79
6.55014,-0.3598,5.2892,-0.7195,0.3446,0.1405,7.0267
6.57509,-0.271,3.5612,-0.6592,0.2526,0.088,4.3998
6.60008,-0.1335,5.4991,-0.625,0.1432,0.3963,19.8156
6.62509,-0.0353,3.926,-0.6184,0.0276,0.266,13.3005
6.65008,0.1134,5.9505,-0.6392,-0.0869,0.3287,16.4371
6.67516,0.2125,3.9545,-0.6868,-0.1994,0.0161,0.8071
6.7002,0.3613,5.9393,-0.7552,-0.2869,-0.0247,-1.2345
6.72508,0.4604,3.9847,-0.8429,-0.3671,-0.2138,-10.6894
6.75049,0.6072,5.7758,-0.9447,-0.4264,-0.111,-5.5504
6.77516,0.699,3.7209,0.9547,-0.4213,-0.0756,-3.7814
6.80008,0.832,5.3392,0.8688,-0.36,0.0509,2.5432
6.82513,0.9199,3.5068,0.8044,-0.2695,-0.0358,-1.7901
6.85007,1.0524,5.3144,0.7698,-0.1452,0.0409,2.0441
6.87509,1.1408,3.5321,0.7664,-0.0143,-0.2269,-11.3464
6.90008,1.2709,5.2048,0.7965,0.1263,-0.3362,-16.8113
6.92513,1.3504,3.1743,0.7781,-0.0772,-0.4585,-22.9274
6.95008,1.453,4.1129,0.7644,-0.0573,-0.4056,-20.2788
6.97508,1.5109,2.3164,0.787,0.0946,-0.7526,-37.6284
7.00017,1.5556,1.7808,0.85,0.2638,-1.0,-50.0
7.02512,1.5929,1.4951,0.944,0.3937,-1.0,-50.0
7.05008,1.5865,-0.2557,-0.9761,0.3349,-1.0,-50.0
7.07508,1.5575,-1.1586,-0.8948,0.3405,-0.8965,-44.8273
7.10008,1.4795,-3.1222,-0.8088,0.36,-0.8194,-40.971
7.1251,1.4059,-2.9427,-0.7344,0.3119,-0.7353,-36.7666
7.15008,1.2669,-5.5602,-0.6793,0.2306,-0.9767,-48.8333
7.17508,1.1678,-3.9664,-0.6478,0.1319,-0.8668,-43.3415
7.20007,1.0191,-5.9513,-0.6406,0.0302,-0.9572,-47.862
7.22513,0.9199,-3.9577,-0.657,-0.0685,-0.7979,-39.8968
7.2501,0.8207,-3.9707,-0.6986,-0.1744,-0.7462,-37.3114
7.27514,0.672,-5.9403,-0.7633,-0.271,-0.7396,-36.9789
7.30008,0.5233,-5.9628,-0.8477,-0.3533,-0.5245,-26.2272
7.32509,0.4241,-3.9649,-0.9489,-0.4239,-0.0501,-2.5041
7.35008,0.2754,-5.9514,0.95,-0.4239,0.1476,7.3804
7.37508,0.1762,-3.9657,0.8572,-0.3886,0.4007,20.0335
7.40008,0.0314,-5.7931,0.7795,-0.3252,0.2834,14.1715
7.42509,-0.052,-3.3373,0.7185,-0.2557,0.2913,14.5667
7.45007,-0.1659,-4.5578,0.6788,-0.1662,0.1046,5.2275
7.4751,-0.2376,-2.8633,0.6606,-0.0762,0.0968,4.8384
7.50008,-0.3416,-4.1657,0.6658,0.0215,-0.0261,-1.3044
7.52514,-0.4099,-2.7235,0.6937,0.1171,0.0331,1.6556
7.55008,-0.513,-4.1327,0.7445,0.2127,0.0309,1.543
7.57508,-0.5807,-2.7094,0.8157,0.2981,0.0751,3.7529
7.60008,-0.6808,-4.0057,0.9025,0.3636,0.0631,3.1552
7.62513,-0.7456,-2.5864,0.9922,0.3758,-0.0637,-3.1869
7.65007,-0.8423,-3.8771,-0.9303,0.3247,-0.1215,-6.0745
7.67508,-0.9091,-2.6694,-0.875,0.2316,-0.1222,-6.1084
7.70162,-1.0141,-3.9582,-0.8407,0.1437,-0.1732,-8.6608
7.72516,-1.0873,-3.107,-0.8273,0.0562,-0.076,-3.7989
7.75008,-1.2022,-4.6104,-0.8059,0.0895,-0.1872,-9.362
7.77508,-1.2827,-3.2193,-0.7708,0.1473,-0.2059,-10.2928
7.80008,-1.4103,-5.1061,-0.7551,0.0654,-0.3294,-16.4708
7.82515,-1.5026,-3.6815,-0.7604,-0.022,-0.1698,-8.4924
7.85007,-1.6503,-5.9273,-0.7794,-0.0798,-0.1115,-5.5763
7.87509,-1.7495,-3.9639,-0.8164,-0.1549,0.2089,10.4427
7.90007,-1.8953,-5.8356,-0.8676,-0.2142,0.5692,28.4622
7.92508,-1.9802,-3.3954,-0.9321,-0.2705,1.0,50.0
7.95018,-2.0803,-3.9893,0.9664,-0.4249,1.0,50.0
7.97508,-2.122,-1.6761,0.8652,-0.4239,1.0,50.0
8.00008,-2.1471,-1.0014,0.7826,-0.3462,1.0,50.0
8.0251,-2.1387,0.3335,0.8142,0.1324,1.0,50.0
8.05008,-2.0887,2.0043,0.8715,0.2398,0.9423,47.1149
8.07508,-2.0303,2.3365,0.9315,0.2516,0.7925,39.6247
8.10007,-1.9105,4.792,0.9832,0.2163,0.642,32.0992
8.12507,-1.8133,3.8877,-0.9731,0.1831,0.4612,23.0612
8.15016,-1.6646,5.929,-0.9337,0.1652,0.3362,16.8104
8.17515,-1.5654,3.9677,-0.9003,0.1401,0.1826,9.1314
8.20008,-1.4167,5.966,-0.8749,0.1064,0.2114,10.5679
8.22513,-1.3175,3.9587,-0.8596,0.0639,0.0838,4.1902
8.25008,-1.1688,5.96,-0.8557,0.0164,0.1559,7.7974
8.2751,-1.0696,3.9643,-0.8629,-0.0302,0.0469,2.3431
8.30008,-0.9209,5.9543,-0.8815,-0.0777,0.1211,6.0542
8.32513,-0.8217,3.9571,-0.9082,-0.112,0.0234,1.172
8.35008,-0.673,5.9621,-0.9415,-0.1396,0.1017,5.0873
8.37509,-0.5738,3.9651,-0.979,-0.157,0.0228,1.1403
8.40009,-0.4251,5.9495,0.9846,-0.1524,0.0887,4.4356
8.42514,-0.3259,3.9578,0.9524,-0.135,0.0,0.0014
8.45008,-0.1772,5.9642,0.9264,-0.1089,0.0503,2.5152
8.47508,-0.078,3.9654,0.9056,-0.0869,-0.0544,-2.722
8.50009,0.0707,5.947,0.8895,-0.0675,-0.009,-0.4524
8.52517,0.1698,3.9545,0.8817,-0.0327,-0.1468,-7.3408
8.55007,0.3186,5.9717,0.8842,0.0102,-0.137,-6.8511
8.57508,0.4177,3.9647,0.8966,0.0522,-0.3372,-16.8613
8.60008,0.5567,5.558,0.9214,0.1038,-0.3789,-18.9439
8.62516,0.6362,3.1698,0.9556,0.1432,-0.7083,-35.4125
8.65008,0.7363,4.0195,0.9999,0.1856,-0.7719,-38.5971
8.67513,0.7854,1.9594,-0.9478,0.2194,-0.8633,-43.165
8.70008,0.8266,1.6529,-0.8936,0.227,-0.8197,-40.9844
8.72509,0.8335,0.2748,-0.8403,0.2229,-0.6821,-34.1031
8.75012,0.8149,-0.7451,-0.8002,0.1682,-0.5544,-27.7179
8.77513,0.7859,-1.1579,-0.7739,0.1099,-0.5085,-25.4257
8.80008,0.7235,-2.4994,-0.7642,0.0409,-0.5578,-27.8916
8.82524,0.6681,-2.2046,-0.7729,-0.0368,-0.5028,-25.1399
8.85021,0.5655,-4.1086,-0.7963,-0.0977,-0.5938,-29.6922
8.87513,0.484,-3.2693,-0.8326,-0.1524,-0.4035,-20.1736
8.90008,0.3421,-5.6869,-0.8793,-0.1953,-0.4068,-20.3403
8.92507,0.243,-3.9668,-0.9326,-0.2234,-0.1329,-6.6474
