timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
33.25009,0.0806,-0.4516,0.6296,-0.1263,0.4614
33.2751,0.0906,1.256,0.6277,-0.0082,0.5275
33.3001,0.1164,3.2403,0.6537,0.1089,0.603
33.32509,0.1562,5.0081,0.6823,0.1197,0.661
33.35009,0.1959,4.9878,0.7101,0.1166,0.6002
33.37508,0.2358,5.0072,0.755,0.1882,0.5216
33.4001,0.2755,4.9836,0.8208,0.2756,0.3683
33.42514,0.3153,4.9996,0.9075,0.363,0.1968
33.45014,0.3552,5.0069,-0.9849,0.451,0.1012
33.47509,0.395,5.0177,-0.8741,0.4638,0.0104
33.50008,0.4347,4.9875,-0.7761,0.4106,-0.1803
33.52509,0.4691,4.318,-0.6975,0.3293,-0.4809
33.55013,0.4892,2.529,-0.6396,0.2424,-0.7938
33.57509,0.4855,-0.4721,-0.6057,0.1421,-1.0
33.6001,0.452,-4.1996,-0.5974,0.0348,-1.0
33.6251,0.4123,-4.9876,-0.6165,-0.0798,-1.0
33.65013,0.3725,-5.0001,-0.657,-0.1698,-1.0
33.67508,0.3327,-5.0168,-0.718,-0.2557,-1.0
33.70008,0.293,-4.9875,-0.7959,-0.3262,-1.0
33.7251,0.2531,-5.0042,-0.8849,-0.3728,-1.0
33.75021,0.2133,-4.9833,-0.9852,-0.4203,-0.6308
33.77508,0.1733,-5.053,0.9163,-0.4126,-0.078
33.80009,0.1338,-4.9672,0.8246,-0.384,0.302
33.82509,0.103,-3.8679,0.7445,-0.3354,0.3659
33.85009,0.0831,-2.4929,0.6818,-0.2628,0.3877
33.87509,0.0748,-1.0407,0.6412,-0.1698,0.4332
33.90009,0.0795,0.5892,0.6261,-0.0634,0.5094
33.92508,0.0994,2.4943,0.6396,0.0568,0.5949
33.9501,0.1369,4.7095,0.6748,0.1473,0.6709
33.97508,0.1767,5.0102,0.6963,0.09,0.6191
34.00008,0.2166,5.0061,0.7341,0.1585,0.564
34.02509,0.2562,4.986,0.7908,0.2373,0.4418
34.05009,0.2961,5.0062,0.8694,0.3293,0.2661
34.07512,0.3359,5.0021,0.9705,0.4234,0.1319
34.10015,0.3758,5.0014,-0.9176,0.4689,0.0621
34.12508,0.4156,5.0193,-0.8125,0.4403,-0.0933
34.15008,0.4525,4.6341,-0.7256,0.3641,-0.367
34.17509,0.4786,3.2781,-0.6595,0.2766,-0.6948
34.20011,0.4839,0.6672,-0.6161,0.182,-0.9414
34.22509,0.4611,-2.8688,-0.5972,0.0793,-1.0
34.25009,0.4213,-5.0071,-0.6062,-0.0378,-1.0
34.27508,0.3816,-4.988,-0.6389,-0.137,-1.0
34.3001,0.3417,-5.003,-0.6932,-0.2275,-1.0
34.32508,0.3019,-5.0109,-0.7655,-0.3027,-1.0
34.35014,0.2622,-4.9757,-0.85,-0.3538,-1.0
34.37508,0.2223,-5.0185,-0.9456,-0.4004,-0.798
34.40013,0.1825,-4.9984,0.9545,-0.4188,-0.29
34.42509,0.1427,-5.0147,0.8602,-0.3947,0.234
34.45014,0.11,-4.0947,0.775,-0.3569,0.3625
34.47508,0.088,-2.7751,0.7054,-0.2915,0.3961
34.50008,0.0778,-1.2762,0.656,-0.2071,0.4196
34.52511,0.0802,0.2942,0.6293,-0.112,0.4976
34.55018,0.0973,2.1541,0.6338,0.0189,0.5769
34.57508,0.1319,4.3558,0.6625,0.1202,0.6481
34.60009,0.1716,4.9864,0.6804,0.0752,0.6325
34.62509,0.2114,5.0058,0.7084,0.1171,0.5969
34.6501,0.2511,4.9852,0.7598,0.2153,0.5163
34.67518,0.2909,4.9925,0.832,0.3027,0.35
34.70009,0.3308,5.0242,0.9277,0.4009,0.187
34.7251,0.3705,4.9856,-0.958,0.4786,0.1034
34.75013,0.4103,5.0013,-0.8438,0.4786,0.0151
34.7751,0.4502,5.013,-0.7477,0.4024,-0.1844
34.80009,0.4844,4.3017,-0.6738,0.3094,-0.4578
34.82509,0.505,2.5912,-0.625,0.2045,-0.7592
34.85008,0.503,-0.2554,-0.5991,0.1084,-0.9891
34.87509,0.4714,-3.9647,-0.6,-0.0036,-1.0
34.9001,0.4317,-4.9869,-0.6257,-0.1079,-1.0
34.92513,0.3919,-4.9997,-0.6732,-0.1989,-1.0
34.95014,0.352,-5.0055,-0.7397,-0.2787,-1.0
34.97508,0.3122,-5.0182,-0.8197,-0.3349,-1.0
35.00014,0.2725,-4.9761,-0.9113,-0.3835,-0.9613
35.0251,0.2327,-5.0147,0.9891,-0.4172,-0.5477
35.05013,0.193,-4.9806,0.8921,-0.4065,-0.0079
35.07509,0.1531,-5.0161,0.8051,-0.3646,0.2731
35.10011,0.1214,-3.9828,0.7318,-0.3068,0.3343
35.12509,0.0998,-2.7118,0.6781,-0.225,0.3523
35.15013,0.0886,-1.411,0.646,-0.1345,0.3958
35.17509,0.0894,0.0984,0.6394,-0.0276,0.4705
35.20009,0.1039,1.8257,0.6589,0.0818,0.5272
35.2251,0.1344,3.8273,0.6915,0.1365,0.5605
35.25015,0.1742,4.9971,0.7134,0.0915,0.5808
35.27508,0.2141,5.0209,0.7542,0.1708,0.5188
35.30009,0.2537,4.9849,0.8137,0.2495,0.3806
35.3251,0.2936,5.0063,0.8917,0.3267,0.2109
35.35022,0.3333,4.9625,0.9883,0.4045,0.0917
35.37509,0.3733,5.053,-0.9131,0.4132,-0.0411
35.40008,0.4117,4.8318,-0.8218,0.3825,-0.2853
35.42509,0.4417,3.7683,-0.7433,0.3288,-0.6588
35.45009,0.4522,1.3156,-0.6809,0.2613,-0.942
35.47515,0.4344,-2.2329,-0.641,0.1672,-1.0
35.50009,0.3945,-5.0196,-0.6241,0.0706,-1.0
35.52511,0.3548,-4.9824,-0.629,-0.0205,-1.0
35.55009,0.315,-5.0122,-0.6552,-0.1094,-1.0
35.57508,0.2753,-4.9878,-0.6991,-0.1841,-1.0
35.60008,0.2355,-5.0082,-0.7637,-0.2705,-1.0
35.62509,0.1956,-5.0052,-0.8461,-0.3451,-1.0
35.65009,0.1559,-4.9867,-0.9409,-0.3973,-0.731
35.67511,0.1161,-5.0024,0.9607,-0.4121,-0.1815
35.70009,0.0762,-5.0116,0.8682,-0.3876,0.3186
35.72508,0.0461,-3.7905,0.7832,-0.3559,0.4304
35.75008,0.0286,-2.199,0.7084,-0.3134,0.4658
35.77508,0.025,-0.4516,0.6521,-0.2357,0.4757
35.8001,0.0356,1.3345,0.6188,-0.1396,0.5401
35.82509,0.0625,3.3778,0.6136,-0.0215,0.6292
35.85018,0.1022,4.9693,0.6392,0.1069,0.7416
35.87508,0.1422,5.0469,0.686,0.1963,0.7121
35.90009,0.1819,4.9858,0.7236,0.1575,0.6061
35.92527,0.2216,4.9515,0.7756,0.2178,0.4944
35.95014,0.2617,5.073,0.8431,0.2828,0.3229
35.97509,0.3013,4.9777,0.9315,0.3702,0.1586
36.00009,0.3409,4.9875,-0.9618,0.4469,0.0817
36.02516,0.3808,4.9926,-0.8513,0.4628,0.0033
36.05014,0.4206,5.0105,-0.7563,0.3978,-0.1783
36.07509,0.4552,4.3487,-0.6816,0.3129,-0.4413
36.10012,0.4764,2.6663,-0.6282,0.224,-0.7332
36.12509,0.4758,-0.0787,-0.5977,0.1278,-0.9631
36.15011,0.4466,-3.6685,-0.5945,0.0133,-1.0
36.17513,0.4067,-5.0036,-0.618,-0.0987,-1.0
36.2001,0.3669,-5.013,-0.6641,-0.1928,-1.0
36.22513,0.3272,-4.9799,-0.7305,-0.2782,-1.0
36.25016,0.2873,-5.0024,-0.813,-0.3457,-1.0
36.27508,0.2475,-5.0215,-0.9062,-0.3907,-0.9444
36.30026,0.2078,-4.953,0.9933,-0.4208,-0.5258
36.32514,0.1678,-5.0509,0.8978,-0.3999,0.0238
36.35014,0.1289,-4.8893,0.8086,-0.3738,0.3041
36.3751,0.0989,-3.7759,0.7321,-0.3206,0.368
36.40009,0.0798,-2.3964,0.6749,-0.2393,0.3803
36.42508,0.0722,-0.9622,0.6401,-0.1457,0.44
36.4501,0.0777,0.6868,0.6309,-0.0389,0.5084
36.47508,0.0983,2.5934,0.6504,0.0818,0.5899
36.50009,0.1364,4.789,0.6874,0.1549,0.6586
36.52508,0.1762,5.0089,0.707,0.0823,0.5965
36.55014,0.2159,4.9766,0.7421,0.1468,0.5359
36.57508,0.2558,5.0181,0.796,0.226,0.4179
36.60009,0.2955,4.9854,0.8713,0.3155,0.2487
36.62514,0.3353,4.9966,0.9703,0.4147,0.1241
36.65013,0.3752,5.0089,-0.9182,0.4668,0.0593
36.67509,0.415,5.0162,-0.8113,0.4479,-0.0769
36.70009,0.4523,4.6924,-0.7235,0.3676,-0.335
36.72517,0.4798,3.4454,-0.6569,0.2792,-0.6464
36.75016,0.4881,1.0409,-0.614,0.1795,-0.9069
36.77509,0.4692,-2.3829,-0.5959,0.0757,-1.0
36.80009,0.4295,-4.9872,-0.6052,-0.0389,-1.0
36.82512,0.3897,-5.0002,-0.6395,-0.1437,-1.0
36.85021,0.3498,-4.9887,-0.6958,-0.2357,-1.0
36.87508,0.31,-5.0325,-0.7705,-0.3129,-1.0
36.90009,0.2703,-4.9866,-0.8566,-0.3605,-1.0
36.92509,0.2306,-4.9873,-0.9519,-0.3993,-0.785
36.95018,0.1908,-4.9889,0.9476,-0.4208,-0.2723
36.97509,0.1508,-5.0451,0.8555,-0.3861,0.2396
37.00009,0.1183,-4.0833,0.7732,-0.3446,0.3538
37.02508,0.0963,-2.7693,0.7053,-0.2843,0.3883
37.05009,0.0856,-1.3348,0.6588,-0.1948,0.4082
37.07508,0.0873,0.2161,0.6361,-0.0951,0.4838
37.1001,0.1034,2.021,0.6415,0.0225,0.5546
37.12509,0.1361,4.1057,0.6693,0.1166,0.6151
37.15015,0.1759,4.9945,0.6852,0.0665,0.6176
37.17509,0.2158,5.0198,0.7151,0.1253,0.5857
37.2001,0.2555,4.9841,0.7667,0.2163,0.4967
37.22509,0.2953,5.0089,0.8392,0.3037,0.3283
37.25009,0.335,4.9876,0.9352,0.4019,0.1693
37.27508,0.3748,5.0083,-0.9537,0.4653,0.0819
37.3001,0.4147,5.0044,-0.8466,0.4489,-0.057
37.32509,0.4528,4.7915,-0.7546,0.385,-0.3194
37.35014,0.4813,3.5669,-0.6829,0.3007,-0.6863
37.37508,0.4894,1.0234,-0.6323,0.2117,-0.9342
37.40008,0.4697,-2.4738,-0.6047,0.1156,-1.0
37.42509,0.4298,-5.0052,-0.605,-0.001,-1.0
37.45023,0.39,-4.9793,-0.6289,-0.1002,-1.0
37.47509,0.35,-5.0557,-0.674,-0.1887,-1.0
37.5001,0.3105,-4.9659,-0.7383,-0.2695,-1.0
37.5251,0.2706,-5.0068,-0.8177,-0.3329,-1.0
37.55014,0.2308,-4.998,-0.9122,-0.3958,-0.9091
37.57509,0.1909,-5.017,0.9878,-0.4188,-0.469
37.60009,0.1512,-4.988,0.891,-0.4055,0.0814
37.62509,0.1139,-4.692,0.8014,-0.3753,0.3293
37.65023,0.0864,-3.4373,0.7235,-0.3262,0.3852
37.67508,0.0703,-2.0341,0.6658,-0.2419,0.4016
37.70011,0.0663,-0.5099,0.6313,-0.1442,0.4665
37.72509,0.0762,1.2579,0.6238,-0.0317,0.5368
37.75016,0.102,3.2308,0.6453,0.09,0.6177
37.77508,0.1419,5.0214,0.6788,0.1406,0.6831
37.80013,0.1816,4.9778,0.7012,0.0936,0.6124
37.82508,0.2214,5.0169,0.7395,0.1606,0.5508
37.8501,0.2612,5.0041,0.799,0.249,0.4215
37.87509,0.3009,4.9882,0.881,0.3436,0.2428
